state,file_week_end,initial_claims,claim_week_end,continued_claims,covered_employment,unemployment_rate
Utah,5/20/2017,991,5/13/2017,"8,229","1,377,828",0.6
Utah,5/27/2017,"1,066",5/20/2017,"8,131","1,377,828",0.59
Utah,6/3/2017,"1,058",5/27/2017,"8,011","1,377,828",0.58
Utah,6/10/2017,"1,063",6/3/2017,"7,998","1,377,828",0.58
Utah,6/17/2017,910,6/10/2017,"8,001","1,377,828",0.58
Utah,6/24/2017,934,6/17/2017,"7,888","1,377,828",0.57
Utah,7/1/2017,"1,037",6/24/2017,"7,804","1,377,828",0.57
Utah,7/8/2017,"1,125",7/1/2017,"7,767","1,364,501",0.57
Utah,7/15/2017,996,7/8/2017,"8,059","1,364,501",0.59
Utah,7/22/2017,942,7/15/2017,"7,837","1,364,501",0.57
Utah,7/29/2017,747,7/22/2017,"7,711","1,364,501",0.57
Utah,8/5/2017,918,7/29/2017,"7,509","1,364,501",0.55
Utah,8/12/2017,949,8/5/2017,"7,449","1,364,501",0.55
Utah,8/19/2017,897,8/12/2017,"7,423","1,364,501",0.54
Utah,8/26/2017,966,8/19/2017,"7,216","1,364,501",0.53
Utah,9/2/2017,"1,000",8/26/2017,"7,087","1,364,501",0.52
Utah,9/9/2017,774,9/2/2017,"7,026","1,364,501",0.51
Utah,9/16/2017,"1,016",9/9/2017,"6,822","1,364,501",0.5
Utah,9/23/2017,916,9/16/2017,"6,883","1,364,501",0.5
Utah,9/30/2017,939,9/23/2017,"6,795","1,364,501",0.5
Utah,10/7/2017,"1,421",9/30/2017,"6,754","1,364,501",0.49
Utah,10/14/2017,"1,169",10/7/2017,"7,040","1,393,267",0.51
Utah,10/21/2017,970,10/14/2017,"7,242","1,393,267",0.52
Utah,10/28/2017,"1,061",10/21/2017,"7,238","1,393,267",0.52
Utah,11/4/2017,"1,373",10/28/2017,"7,318","1,393,267",0.53
Utah,11/11/2017,"1,355",11/4/2017,"7,590","1,393,267",0.54
Utah,11/18/2017,"1,593",11/11/2017,"7,974","1,393,267",0.57
Utah,11/25/2017,"1,181",11/18/2017,"8,404","1,393,267",0.6
Utah,12/2/2017,"1,776",11/25/2017,"8,875","1,393,267",0.64
Utah,12/9/2017,"1,813",12/2/2017,"9,382","1,393,267",0.67
Utah,12/16/2017,"1,626",12/9/2017,"10,130","1,393,267",0.73
Utah,12/23/2017,"1,661",12/16/2017,"10,551","1,393,267",0.76
Utah,12/30/2017,"1,509",12/23/2017,"10,936","1,393,267",0.78
Utah,1/6/2018,"1,478",12/30/2017,"11,687","1,393,267",0.84
Utah,1/13/2018,"2,030",1/6/2018,"11,870","1,397,347",0.85
Utah,1/20/2018,"1,228",1/13/2018,"12,496","1,397,347",0.89
Utah,1/27/2018,"1,316",1/20/2018,"12,532","1,397,347",0.9
Utah,2/3/2018,"1,184",1/27/2018,"12,532","1,397,347",0.9
Utah,2/10/2018,"1,171",2/3/2018,"12,381","1,397,347",0.89
Utah,2/17/2018,"1,140",2/10/2018,"12,133","1,397,347",0.87
Utah,2/24/2018,"1,133",2/17/2018,"11,950","1,397,347",0.86
Utah,3/3/2018,"1,158",2/24/2018,"11,806","1,397,347",0.84
Utah,3/10/2018,"1,060",3/3/2018,"11,498","1,397,347",0.82
Utah,3/17/2018,903,3/10/2018,"11,213","1,397,347",0.8
Utah,3/24/2018,"1,034",3/17/2018,"10,552","1,397,347",0.76
Utah,3/31/2018,"1,013",3/24/2018,"9,704","1,397,347",0.69
Utah,4/7/2018,"1,185",3/31/2018,"9,022","1,397,347",0.65
Utah,4/14/2018,"1,251",4/7/2018,"8,329","1,424,949",0.58
Utah,4/21/2018,"1,090",4/14/2018,"8,227","1,424,949",0.58
Utah,4/28/2018,"1,002",4/21/2018,"7,881","1,424,949",0.55
Utah,5/5/2018,"1,075",4/28/2018,"7,692","1,424,949",0.54
Utah,5/12/2018,909,5/5/2018,"7,542","1,424,949",0.53
Utah,5/19/2018,957,5/12/2018,"7,304","1,424,949",0.51
Utah,5/26/2018,"1,010",5/19/2018,"7,178","1,424,949",0.5
Utah,6/2/2018,928,5/26/2018,"7,157","1,424,949",0.5
Utah,6/9/2018,923,6/2/2018,"7,039","1,424,949",0.49
Utah,6/16/2018,936,6/9/2018,"6,931","1,424,949",0.49
Utah,6/23/2018,909,6/16/2018,"6,871","1,424,949",0.48
Utah,6/30/2018,"1,065",6/23/2018,"6,809","1,424,949",0.48
Utah,7/7/2018,"1,054",6/30/2018,"6,944","1,424,949",0.49
Utah,7/14/2018,"1,113",7/7/2018,"7,492","1,413,698",0.53
Utah,7/21/2018,"1,039",7/14/2018,"7,449","1,413,698",0.53
Utah,7/28/2018,843,7/21/2018,"7,534","1,413,698",0.53
Utah,8/4/2018,919,7/28/2018,"7,491","1,413,698",0.53
Utah,8/11/2018,869,8/4/2018,"7,443","1,413,698",0.53
Utah,8/18/2018,863,8/11/2018,"7,297","1,413,698",0.52
Utah,8/25/2018,908,8/18/2018,"7,114","1,413,698",0.5
Utah,9/1/2018,854,8/25/2018,"6,867","1,413,698",0.49
Utah,9/8/2018,814,9/1/2018,"6,721","1,413,698",0.48
Utah,9/15/2018,872,9/8/2018,"6,572","1,413,698",0.46
Utah,9/22/2018,810,9/15/2018,"6,515","1,413,698",0.46
Utah,9/29/2018,922,9/22/2018,"6,471","1,413,698",0.46
Utah,10/6/2018,"1,049",9/29/2018,"6,470","1,413,698",0.46
Utah,10/13/2018,"1,032",10/6/2018,"6,550","1,440,218",0.45
Utah,10/20/2018,921,10/13/2018,"6,685","1,440,218",0.46
Utah,10/27/2018,963,10/20/2018,"6,683","1,440,218",0.46
Utah,11/3/2018,"1,141",10/27/2018,"6,632","1,440,218",0.46
Utah,11/10/2018,"1,422",11/3/2018,"6,734","1,440,218",0.47
Utah,11/17/2018,"1,354",11/10/2018,"7,117","1,440,218",0.49
Utah,11/24/2018,"1,197",11/17/2018,"7,380","1,440,218",0.51
Utah,12/1/2018,"2,059",11/24/2018,"7,864","1,440,218",0.55
Utah,12/8/2018,"2,150",12/1/2018,"8,754","1,440,218",0.61
Utah,12/15/2018,"1,696",12/8/2018,"9,770","1,440,218",0.68
Utah,12/22/2018,"1,628",12/15/2018,"10,261","1,440,218",0.71
Utah,12/29/2018,"1,292",12/22/2018,"10,468","1,440,218",0.73
Utah,1/5/2019,"1,679",12/29/2018,"11,336","1,440,218",0.79
Utah,1/12/2019,"1,810",1/5/2019,"11,985","1,418,868",0.84
Utah,1/19/2019,"1,484",1/12/2019,"12,262","1,418,868",0.86
Utah,1/26/2019,"1,229",1/19/2019,"12,501","1,418,868",0.88
Utah,2/2/2019,"1,164",1/26/2019,"12,346","1,418,868",0.87
Utah,2/9/2019,"1,179",2/2/2019,"12,150","1,418,868",0.86
Utah,2/16/2019,"1,134",2/9/2019,"12,068","1,418,868",0.85
Utah,2/23/2019,"1,018",2/16/2019,"11,869","1,418,868",0.84
Utah,3/2/2019,946,2/23/2019,"11,540","1,418,868",0.81
Utah,3/9/2019,980,3/2/2019,"11,152","1,418,868",0.79
Utah,3/16/2019,914,3/9/2019,"10,758","1,418,868",0.76
Utah,3/23/2019,873,3/16/2019,"10,130","1,418,868",0.71
Utah,3/30/2019,855,3/23/2019,"9,653","1,418,868",0.68
Utah,4/6/2019,"1,026",3/30/2019,"9,000","1,418,868",0.63
Utah,4/13/2019,"1,364",4/6/2019,"8,001","1,431,642",0.56
Utah,4/20/2019,"1,103",4/13/2019,"8,146","1,431,642",0.57
Utah,4/27/2019,"1,006",4/20/2019,"7,785","1,431,642",0.54
Utah,5/4/2019,927,4/27/2019,"7,362","1,431,642",0.51
Utah,5/11/2019,923,5/4/2019,"7,084","1,431,642",0.49
Utah,5/18/2019,898,5/11/2019,"6,906","1,431,642",0.48
Utah,5/25/2019,"1,053",5/18/2019,"6,854","1,431,642",0.48
Utah,6/1/2019,918,5/25/2019,"6,778","1,431,642",0.47
Utah,6/8/2019,993,6/1/2019,"6,723","1,431,642",0.47
Utah,6/15/2019,885,6/8/2019,"6,653","1,431,642",0.46
Utah,6/22/2019,918,6/15/2019,"6,832","1,431,642",0.48
Utah,6/29/2019,957,6/22/2019,"6,676","1,431,642",0.47
Utah,7/6/2019,861,6/29/2019,"6,550","1,431,642",0.46
Utah,7/13/2019,949,7/6/2019,"6,712","1,443,356",0.47
Utah,7/20/2019,834,7/13/2019,"6,566","1,443,356",0.45
Utah,7/27/2019,758,7/20/2019,"6,649","1,443,356",0.46
Utah,8/3/2019,842,7/27/2019,"6,502","1,443,356",0.45
Utah,8/10/2019,882,8/3/2019,"6,489","1,443,356",0.45
Utah,8/17/2019,826,8/10/2019,"6,360","1,443,356",0.44
Utah,8/24/2019,850,8/17/2019,"6,282","1,443,356",0.44
Utah,8/31/2019,821,8/24/2019,"5,965","1,443,356",0.41
Utah,9/7/2019,822,8/31/2019,"5,897","1,443,356",0.41
Utah,9/14/2019,892,9/7/2019,"5,754","1,443,356",0.4
Utah,9/21/2019,856,9/14/2019,"5,868","1,443,356",0.41
Utah,9/28/2019,927,9/21/2019,"5,913","1,443,356",0.41
Utah,10/5/2019,"1,022",9/28/2019,"5,814","1,443,356",0.4
Utah,10/12/2019,984,10/5/2019,"5,779","1,454,279",0.4
Utah,10/19/2019,913,10/12/2019,"5,842","1,454,279",0.4
Utah,10/26/2019,"1,045",10/19/2019,"5,985","1,454,279",0.41
Utah,11/2/2019,"1,167",10/26/2019,"6,184","1,454,279",0.43
Utah,11/9/2019,"1,449",11/2/2019,"6,449","1,454,279",0.44
Utah,11/16/2019,"1,298",11/9/2019,"6,864","1,454,279",0.47
Utah,11/23/2019,"1,402",11/16/2019,"7,360","1,454,279",0.51
Utah,11/30/2019,"1,755",11/23/2019,"7,783","1,454,279",0.54
Utah,12/7/2019,"2,196",11/30/2019,"8,628","1,454,279",0.59
Utah,12/14/2019,"1,706",12/7/2019,"9,750","1,454,279",0.67
Utah,12/21/2019,"1,623",12/14/2019,"9,881","1,454,279",0.68
Utah,12/28/2019,"1,284",12/21/2019,"10,416","1,454,279",0.72
Utah,1/4/2020,"1,518",12/28/2019,"11,328","1,454,279",0.78
Utah,1/11/2020,"1,834",1/4/2020,"11,787","1,459,679",0.81
Utah,1/18/2020,"1,458",1/11/2020,"12,061","1,459,679",0.83
Utah,1/25/2020,"1,271",1/18/2020,"12,061","1,459,679",0.83
Utah,2/1/2020,"1,290",1/25/2020,"11,872","1,459,679",0.81
Utah,2/8/2020,"1,303",2/1/2020,"12,187","1,459,679",0.83
Utah,2/15/2020,"1,097",2/8/2020,"12,131","1,459,679",0.83
Utah,2/22/2020,"1,008",2/15/2020,"11,960","1,459,679",0.82
Utah,2/29/2020,885,2/22/2020,"11,451","1,459,679",0.78
Utah,3/7/2020,"1,015",2/29/2020,"11,077","1,459,679",0.76
Utah,3/14/2020,"1,305",3/7/2020,"10,701","1,459,679",0.73
Utah,3/21/2020,"19,690",3/14/2020,"10,826","1,459,679",0.74
Utah,3/28/2020,"28,532",3/21/2020,"24,635","1,459,679",1.69
Utah,4/4/2020,"33,040",3/28/2020,"45,161","1,459,679",3.09
Utah,4/11/2020,"24,515",4/4/2020,"72,798","1,474,336",4.94
Utah,4/18/2020,"19,649",4/11/2020,"88,281","1,474,336",5.99
Utah,4/25/2020,"11,738",4/18/2020,"89,495","1,474,336",6.07
Utah,5/2/2020,"8,992",4/25/2020,"92,872","1,474,336",6.3
Utah,5/9/2020,"7,076",5/2/2020,"91,591","1,474,336",6.21
Utah,5/16/2020,"6,228",5/9/2020,"86,298","1,474,336",5.85
Utah,5/23/2020,"5,405",5/16/2020,"82,054","1,474,336",5.57
Utah,5/30/2020,"4,948",5/23/2020,"79,316","1,474,336",5.38
Utah,6/6/2020,"5,382",5/30/2020,"78,145","1,474,336",5.3
Utah,6/13/2020,"4,803",6/6/2020,"75,383","1,474,336",5.11
Utah,6/20/2020,"4,915",6/13/2020,"73,619","1,474,336",4.99
Utah,6/27/2020,"4,965",6/20/2020,"72,216","1,474,336",4.9
Utah,7/4/2020,"4,802",6/27/2020,"70,639","1,474,336",4.79
Utah,7/11/2020,"4,792",7/4/2020,"69,999","1,483,888",4.72
Utah,7/18/2020,"4,483",7/11/2020,"68,097","1,483,888",4.59
Utah,7/25/2020,"3,709",7/18/2020,"66,351","1,483,888",4.47
Utah,8/1/2020,"3,098",7/25/2020,"64,015","1,483,888",4.31
Utah,8/8/2020,"2,881",8/1/2020,"57,868","1,483,888",3.9
Utah,8/15/2020,"2,983",8/8/2020,"51,910","1,483,888",3.5
Utah,8/22/2020,"2,980",8/15/2020,"46,806","1,483,888",3.15
Utah,8/29/2020,"2,587",8/22/2020,"40,081","1,483,888",2.7
Utah,9/5/2020,"2,593",8/29/2020,"34,778","1,483,888",2.34
Utah,9/12/2020,"2,283",9/5/2020,"30,858","1,483,888",2.08
Vermont,1/2/2016,"1,152",12/26/2015,"6,546","298,372",2.19
Vermont,1/9/2016,"1,155",1/2/2016,"7,093","299,254",2.37
Vermont,1/16/2016,753,1/9/2016,"6,782","299,254",2.27
Vermont,1/23/2016,753,1/16/2016,"6,752","299,254",2.26
Vermont,1/30/2016,635,1/23/2016,"6,739","299,254",2.25
Vermont,2/6/2016,666,1/30/2016,"6,764","299,254",2.26
Vermont,2/13/2016,531,2/6/2016,"6,756","299,254",2.26
Vermont,2/20/2016,843,2/13/2016,"6,618","299,254",2.21
Vermont,2/27/2016,957,2/20/2016,"6,980","299,254",2.33
Vermont,3/5/2016,473,2/27/2016,"7,059","299,254",2.36
Vermont,3/12/2016,758,3/5/2016,"6,646","299,254",2.22
Vermont,3/19/2016,794,3/12/2016,"6,507","299,254",2.17
Vermont,3/26/2016,639,3/19/2016,"6,303","299,254",2.11
Vermont,4/2/2016,738,3/26/2016,"6,122","299,254",2.05
Vermont,4/9/2016,960,4/2/2016,"6,068","299,838",2.02
Vermont,4/16/2016,809,4/9/2016,"6,020","299,838",2.01
Vermont,4/23/2016,"1,168",4/16/2016,"5,753","299,838",1.92
Vermont,4/30/2016,523,4/23/2016,"6,020","299,838",2.01
Vermont,5/7/2016,527,4/30/2016,"5,025","299,838",1.68
Vermont,5/14/2016,556,5/7/2016,"4,781","299,838",1.59
Vermont,5/21/2016,777,5/14/2016,"4,354","299,838",1.45
Vermont,5/28/2016,490,5/21/2016,"4,290","299,838",1.43
Vermont,6/4/2016,417,5/28/2016,"4,025","299,838",1.34
Vermont,6/11/2016,456,6/4/2016,"3,833","299,838",1.28
Vermont,6/18/2016,996,6/11/2016,"3,669","299,838",1.22
Vermont,6/25/2016,629,6/18/2016,"4,072","299,838",1.36
Vermont,7/2/2016,739,6/25/2016,"4,087","299,838",1.36
Vermont,7/9/2016,540,7/2/2016,"4,155","300,168",1.38
Vermont,7/16/2016,427,7/9/2016,"4,119","300,168",1.37
Vermont,7/23/2016,639,7/16/2016,"3,962","300,168",1.32
Vermont,7/30/2016,362,7/23/2016,"4,063","300,168",1.35
Vermont,8/6/2016,523,7/30/2016,"3,847","300,168",1.28
Vermont,8/13/2016,550,8/6/2016,"3,888","300,168",1.3
Vermont,8/20/2016,389,8/13/2016,"3,996","300,168",1.33
Vermont,8/27/2016,385,8/20/2016,"3,870","300,168",1.29
Vermont,9/3/2016,362,8/27/2016,"3,528","300,168",1.18
Vermont,9/10/2016,379,9/3/2016,"2,832","300,168",0.94
Vermont,9/17/2016,350,9/10/2016,"2,664","300,168",0.89
Vermont,9/24/2016,353,9/17/2016,"2,638","300,168",0.88
Vermont,10/1/2016,328,9/24/2016,"2,561","300,168",0.85
Vermont,10/8/2016,448,10/1/2016,"2,533","300,248",0.84
Vermont,10/15/2016,571,10/8/2016,"2,608","300,248",0.87
Vermont,10/22/2016,618,10/15/2016,"2,782","300,248",0.93
Vermont,10/29/2016,544,10/22/2016,"2,950","300,248",0.98
Vermont,11/5/2016,733,10/29/2016,"3,057","300,248",1.02
Vermont,11/12/2016,542,11/5/2016,"3,185","300,248",1.06
Vermont,11/19/2016,692,11/12/2016,"3,602","300,248",1.2
Vermont,11/26/2016,"1,420",11/19/2016,"3,534","300,248",1.18
Vermont,12/3/2016,"1,218",11/26/2016,"4,905","300,248",1.63
Vermont,12/10/2016,666,12/3/2016,"4,435","300,248",1.48
Vermont,12/17/2016,781,12/10/2016,"4,568","300,248",1.52
Vermont,12/24/2016,"1,533",12/17/2016,"4,819","300,248",1.61
Vermont,12/31/2016,"1,531",12/24/2016,"5,746","300,248",1.91
Vermont,1/7/2017,940,12/31/2016,"6,825","300,248",2.27
Vermont,1/14/2017,676,1/7/2017,"6,491","300,269",2.16
Vermont,1/21/2017,611,1/14/2017,"6,385","300,269",2.13
Vermont,1/28/2017,575,1/21/2017,"6,173","300,269",2.06
Vermont,2/4/2017,562,1/28/2017,"6,254","300,269",2.08
Vermont,2/11/2017,554,2/4/2017,"6,227","300,269",2.07
Vermont,2/18/2017,571,2/11/2017,"6,267","300,269",2.09
Vermont,2/25/2017,783,2/18/2017,"6,228","300,269",2.07
Vermont,3/4/2017,785,2/25/2017,"6,512","300,269",2.17
Vermont,3/11/2017,468,3/4/2017,"6,323","300,269",2.11
Vermont,3/18/2017,891,3/11/2017,"6,049","300,269",2.01
Vermont,3/25/2017,469,3/18/2017,"6,247","300,269",2.08
Vermont,4/1/2017,540,3/25/2017,"5,710","300,269",1.9
Vermont,4/8/2017,764,4/1/2017,"5,541","300,269",1.85
Vermont,4/15/2017,646,4/8/2017,"5,475","300,735",1.82
Vermont,4/22/2017,"1,141",4/15/2017,"5,107","300,735",1.7
Vermont,4/29/2017,759,4/22/2017,"5,200","300,735",1.73
Vermont,5/6/2017,514,4/29/2017,"4,629","300,735",1.54
Vermont,5/13/2017,425,5/6/2017,"4,181","300,735",1.39
Vermont,5/20/2017,900,5/13/2017,"3,852","300,735",1.28
Vermont,5/27/2017,389,5/20/2017,"3,960","300,735",1.32
Vermont,6/3/2017,329,5/27/2017,"3,604","300,735",1.2
Vermont,6/10/2017,369,6/3/2017,"3,447","300,735",1.15
Vermont,6/17/2017,459,6/10/2017,"3,293","300,735",1.09
Vermont,6/24/2017,837,6/17/2017,"3,320","300,735",1.1
Vermont,7/1/2017,557,6/24/2017,"3,578","300,735",1.19
Vermont,7/8/2017,613,7/1/2017,"3,642","300,735",1.21
Vermont,7/15/2017,445,7/8/2017,"3,881","300,822",1.29
Vermont,7/22/2017,376,7/15/2017,"3,546","300,822",1.18
Vermont,7/29/2017,320,7/22/2017,"3,533","300,822",1.17
Vermont,8/5/2017,392,7/29/2017,"3,468","300,822",1.15
Vermont,8/12/2017,366,8/5/2017,"3,429","300,822",1.14
Vermont,8/19/2017,366,8/12/2017,"3,426","300,822",1.14
Vermont,8/26/2017,282,8/19/2017,"3,340","300,822",1.11
Vermont,9/2/2017,310,8/26/2017,"3,028","300,822",1.01
Vermont,9/9/2017,306,9/2/2017,"2,446","300,822",0.81
Vermont,9/16/2017,294,9/9/2017,"2,331","300,822",0.77
Vermont,9/23/2017,298,9/16/2017,"2,234","300,822",0.74
Vermont,9/30/2017,292,9/23/2017,"2,190","300,822",0.73
Vermont,10/7/2017,336,9/30/2017,"2,207","300,822",0.73
Vermont,10/14/2017,407,10/7/2017,"2,163","300,991",0.72
Vermont,10/21/2017,472,10/14/2017,"2,294","300,991",0.76
Vermont,10/28/2017,482,10/21/2017,"2,402","300,991",0.8
Vermont,11/4/2017,677,10/28/2017,"2,553","300,991",0.85
Vermont,11/11/2017,539,11/4/2017,"2,690","300,991",0.89
Vermont,11/18/2017,661,11/11/2017,"3,095","300,991",1.03
Vermont,11/25/2017,"1,191",11/18/2017,"3,014","300,991",1
Vermont,12/2/2017,879,11/25/2017,"4,048","300,991",1.34
Vermont,12/9/2017,586,12/2/2017,"3,575","300,991",1.19
Vermont,12/16/2017,688,12/9/2017,"3,683","300,991",1.22
Vermont,12/23/2017,"1,323",12/16/2017,"3,932","300,991",1.31
Vermont,12/30/2017,"1,570",12/23/2017,"4,564","300,991",1.52
Vermont,1/6/2018,945,12/30/2017,"5,972","300,991",1.98
Vermont,1/13/2018,724,1/6/2018,"6,076","301,513",2.02
Vermont,1/20/2018,511,1/13/2018,"5,792","301,513",1.92
Vermont,1/27/2018,589,1/20/2018,"5,611","301,513",1.86
Vermont,2/3/2018,468,1/27/2018,"5,584","301,513",1.85
Vermont,2/10/2018,475,2/3/2018,"5,565","301,513",1.85
Vermont,2/17/2018,412,2/10/2018,"5,525","301,513",1.83
Vermont,2/24/2018,742,2/17/2018,"5,340","301,513",1.77
Vermont,3/3/2018,889,2/24/2018,"5,567","301,513",1.85
Vermont,3/10/2018,442,3/3/2018,"5,662","301,513",1.88
Vermont,3/17/2018,738,3/10/2018,"5,350","301,513",1.77
Vermont,3/24/2018,450,3/17/2018,"5,437","301,513",1.8
Vermont,3/31/2018,434,3/24/2018,"4,960","301,513",1.65
Vermont,4/7/2018,623,3/31/2018,"4,856","301,513",1.61
Vermont,4/14/2018,625,4/7/2018,"4,646","301,804",1.54
Vermont,4/21/2018,952,4/14/2018,"4,576","301,804",1.52
Vermont,4/28/2018,713,4/21/2018,"4,727","301,804",1.57
Vermont,5/5/2018,433,4/28/2018,"4,148","301,804",1.37
Vermont,5/12/2018,357,5/5/2018,"3,506","301,804",1.16
Vermont,5/19/2018,587,5/12/2018,"3,227","301,804",1.07
Vermont,5/26/2018,387,5/19/2018,"3,239","301,804",1.07
Vermont,6/2/2018,396,5/26/2018,"3,076","301,804",1.02
Vermont,6/9/2018,332,6/2/2018,"3,092","301,804",1.02
Vermont,6/16/2018,367,6/9/2018,"2,921","301,804",0.97
Vermont,6/23/2018,799,6/16/2018,"2,867","301,804",0.95
Vermont,6/30/2018,610,6/23/2018,"3,195","301,804",1.06
Vermont,7/7/2018,470,6/30/2018,"3,300","301,804",1.09
Vermont,7/14/2018,335,7/7/2018,"3,466","302,156",1.15
Vermont,7/21/2018,304,7/14/2018,"3,169","302,156",1.05
Vermont,7/28/2018,309,7/21/2018,"3,169","302,156",1.05
Vermont,8/4/2018,319,7/28/2018,"3,183","302,156",1.05
Vermont,8/11/2018,263,8/4/2018,"3,141","302,156",1.04
Vermont,8/18/2018,265,8/11/2018,"3,114","302,156",1.03
Vermont,8/25/2018,273,8/18/2018,"2,939","302,156",0.97
Vermont,9/1/2018,334,8/25/2018,"2,687","302,156",0.89
Vermont,9/8/2018,272,9/1/2018,"2,184","302,156",0.72
Vermont,9/15/2018,356,9/8/2018,"2,105","302,156",0.7
Vermont,9/22/2018,267,9/15/2018,"2,140","302,156",0.71
Vermont,9/29/2018,264,9/22/2018,"2,107","302,156",0.7
Vermont,10/6/2018,330,9/29/2018,"2,103","302,156",0.7
Vermont,10/13/2018,372,10/6/2018,"2,031","302,514",0.67
Vermont,10/20/2018,391,10/13/2018,"2,133","302,514",0.71
Vermont,10/27/2018,359,10/20/2018,"2,120","302,514",0.7
Vermont,11/3/2018,572,10/27/2018,"2,199","302,514",0.73
Vermont,11/10/2018,510,11/3/2018,"2,504","302,514",0.83
Vermont,11/17/2018,629,11/10/2018,"2,681","302,514",0.89
Vermont,11/24/2018,"1,155",11/17/2018,"2,777","302,514",0.92
Vermont,12/1/2018,862,11/24/2018,"3,921","302,514",1.3
Vermont,12/8/2018,633,12/1/2018,"3,400","302,514",1.12
Vermont,12/15/2018,597,12/8/2018,"3,640","302,514",1.2
Vermont,12/22/2018,"1,115",12/15/2018,"3,811","302,514",1.26
Vermont,12/29/2018,"1,503",12/22/2018,"4,405","302,514",1.46
Vermont,1/5/2019,699,12/29/2018,"5,755","302,514",1.9
Vermont,1/12/2019,674,1/5/2019,"5,718","302,240",1.89
Vermont,1/19/2019,576,1/12/2019,"5,485","302,240",1.81
Vermont,1/26/2019,528,1/19/2019,"5,307","302,240",1.76
Vermont,2/2/2019,692,1/26/2019,"5,415","302,240",1.79
Vermont,2/9/2019,500,2/2/2019,"5,353","302,240",1.77
Vermont,2/16/2019,479,2/9/2019,"5,384","302,240",1.78
Vermont,2/23/2019,656,2/16/2019,"5,183","302,240",1.71
Vermont,3/2/2019,845,2/23/2019,"5,351","302,240",1.77
Vermont,3/9/2019,430,3/2/2019,"5,445","302,240",1.8
Vermont,3/16/2019,641,3/9/2019,"5,219","302,240",1.73
Vermont,3/23/2019,499,3/16/2019,"5,147","302,240",1.7
Vermont,3/30/2019,397,3/23/2019,"4,841","302,240",1.6
Vermont,4/6/2019,519,3/30/2019,"4,675","302,240",1.55
Vermont,4/13/2019,698,4/6/2019,"4,381","302,624",1.45
Vermont,4/20/2019,944,4/13/2019,"4,399","302,624",1.45
Vermont,4/27/2019,663,4/20/2019,"4,431","302,624",1.46
Vermont,5/4/2019,380,4/27/2019,"3,875","302,624",1.28
Vermont,5/11/2019,434,5/4/2019,"3,289","302,624",1.09
Vermont,5/18/2019,528,5/11/2019,"3,179","302,624",1.05
Vermont,5/25/2019,430,5/18/2019,"3,203","302,624",1.06
Vermont,6/1/2019,405,5/25/2019,"3,000","302,624",0.99
Vermont,6/8/2019,312,6/1/2019,"3,101","302,624",1.02
Vermont,6/15/2019,335,6/8/2019,"2,789","302,624",0.92
Vermont,6/22/2019,837,6/15/2019,"2,798","302,624",0.92
Vermont,6/29/2019,603,6/22/2019,"3,092","302,624",1.02
Vermont,7/6/2019,538,6/29/2019,"3,210","302,624",1.06
Vermont,7/13/2019,384,7/6/2019,"3,484","302,699",1.15
Vermont,7/20/2019,262,7/13/2019,"3,217","302,699",1.06
Vermont,7/27/2019,289,7/20/2019,"3,157","302,699",1.04
Vermont,8/3/2019,296,7/27/2019,"3,115","302,699",1.03
Vermont,8/10/2019,289,8/3/2019,"3,081","302,699",1.02
Vermont,8/17/2019,321,8/10/2019,"2,808","302,699",0.93
Vermont,8/24/2019,262,8/17/2019,"2,986","302,699",0.99
Vermont,8/31/2019,205,8/24/2019,"2,563","302,699",0.85
Vermont,9/7/2019,271,8/31/2019,"1,930","302,699",0.64
Vermont,9/14/2019,240,9/7/2019,"1,904","302,699",0.63
Vermont,9/21/2019,236,9/14/2019,"1,799","302,699",0.59
Vermont,9/28/2019,249,9/21/2019,"1,820","302,699",0.6
Vermont,10/5/2019,279,9/28/2019,"1,836","302,699",0.61
Vermont,10/12/2019,308,10/5/2019,"1,830","303,175",0.6
Vermont,10/19/2019,392,10/12/2019,"1,830","303,175",0.6
Vermont,10/26/2019,369,10/19/2019,"1,975","303,175",0.65
Vermont,11/2/2019,663,10/26/2019,"2,044","303,175",0.67
Vermont,11/9/2019,636,11/2/2019,"2,372","303,175",0.78
Vermont,11/16/2019,693,11/9/2019,"2,707","303,175",0.89
Vermont,11/23/2019,621,11/16/2019,"3,092","303,175",1.02
Vermont,11/30/2019,"1,124",11/23/2019,"2,976","303,175",0.98
Vermont,12/7/2019,977,11/30/2019,"3,951","303,175",1.3
Vermont,12/14/2019,539,12/7/2019,"3,569","303,175",1.18
Vermont,12/21/2019,895,12/14/2019,"3,491","303,175",1.15
Vermont,12/28/2019,"1,647",12/21/2019,"3,937","303,175",1.3
Vermont,1/4/2020,680,12/28/2019,"5,417","303,175",1.79
Vermont,1/11/2020,649,1/4/2020,"5,609","303,508",1.85
Vermont,1/18/2020,755,1/11/2020,"4,961","303,508",1.63
Vermont,1/25/2020,518,1/18/2020,"4,986","303,508",1.64
Vermont,2/1/2020,481,1/25/2020,"5,006","303,508",1.65
Vermont,2/8/2020,475,2/1/2020,"4,824","303,508",1.59
Vermont,2/15/2020,543,2/8/2020,"4,931","303,508",1.62
Vermont,2/22/2020,610,2/15/2020,"4,872","303,508",1.61
Vermont,2/29/2020,863,2/22/2020,"5,039","303,508",1.66
Vermont,3/7/2020,446,2/29/2020,"5,219","303,508",1.72
Vermont,3/14/2020,659,3/7/2020,"4,896","303,508",1.61
